"","Length","gencodeID","ensemblID","gene_type","Symbol","EntrezID","Class","meanExprs","NumTx","gencodeTx","passExprsCut","logFC","AveExpr","t","P.Value","adj.P.Val","B","region","type"
"ENSG00000189091.12",12419,"ENSG00000189091.12","ENSG00000189091","protein_coding","SF3B3",23450,"InGen",8.88082103199518,15,"c(""ENST00000302516.9""; ""ENST00000566095.6""; ""ENST00000577085.1""; ""ENST00000567654.1""; ""ENST00000564899.1""; ""ENST00000569687.1""; ""ENST00000572365.1""; ""ENST00000567635.5""; ""ENST00000567250.5""; ""ENST00000568291.2""; ""ENST00000568539.1""; ""ENST00000563739.5""; ""ENST00000562722.1""; ""ENST00000565990.2""; ""ENST00000562874.2"")",TRUE,0.030802778387024,6.95917558457712,3.11025046032576,0.00202002215349956,0.0898207375665295,-2.15572721016245,"DLPFC","gene"
"ENSG00000166816.13",2359,"ENSG00000166816.13","ENSG00000166816","protein_coding","LDHD",197257,"InGen",3.16167286049276,4,"c(""ENST00000300051.8""; ""ENST00000450168.2""; ""ENST00000568164.1""; ""ENST00000569876.1"")",TRUE,0.0837749527722272,3.30185373663715,3.29426352130453,0.00108583846311164,0.0701707606243417,-1.13969096560783,"DLPFC","gene"
"ENSG00000280190.1",2072,"ENSG00000280190.1","ENSG00000280190","TEC","",NA,"InGen",0.810581469751912,1,"ENST00000624371.1",TRUE,-0.125543639476852,0.856436513233175,-3.12932840576014,0.00189664965240501,0.0882192589265818,-1.39589940333792,"DLPFC","gene"
"ENSG00000280274.1",1294,"ENSG00000280274.1","ENSG00000280274","TEC","",NA,"InGen",0.324571030605261,1,"ENST00000625119.1",TRUE,-0.211135232045282,-1.16807631737782,-3.4272520160238,0.000681019057158748,0.0561487685520985,-0.820736187285062,"DLPFC","gene"
"ENSG00000197943.9",13416,"ENSG00000197943.9","ENSG00000197943","protein_coding","PLCG2",5336,"InGen",0.471443368931703,17,"c(""ENST00000565054.5""; ""ENST00000564138.5""; ""ENST00000569929.5""; ""ENST00000567980.5""; ""ENST00000359376.7""; ""ENST00000565400.5""; ""ENST00000569523.1""; ""ENST00000565020.1""; ""ENST00000563193.1""; ""ENST00000562605.5""; ""ENST00000563375.1""; ""ENST00000570198.1""; ""ENST00000570196.1""; ""ENST00000563269.1""; ""ENST00000567373.5""; ""ENST00000563834.1""; ""ENST00000567356.1"")",TRUE,-0.175366098189782,2.45947083042558,-3.81014311545949,0.000163566555233342,0.0307615690653976,0.665249414603389,"DLPFC","gene"
"ENSG00000103154.9",2520,"ENSG00000103154.9","ENSG00000103154","protein_coding","NECAB2",54550,"InGen",6.12940477972666,5,"c(""ENST00000305202.8""; ""ENST00000565691.5""; ""ENST00000566836.1""; ""ENST00000567703.1""; ""ENST00000564166.1"")",TRUE,0.132247547832072,4.37877043181629,4.04442138902487,6.43379546941729e-05,0.0220286008211215,1.29648661753654,"DLPFC","gene"
"ENSG00000135686.12",9995,"ENSG00000135686.12","ENSG00000135686","protein_coding","KLHL36",79786,"InGen",4.19951278504433,7,"c(""ENST00000564996.5""; ""ENST00000258157.9""; ""ENST00000567410.5""; ""ENST00000569472.5""; ""ENST00000565743.1""; ""ENST00000564159.1""; ""ENST00000325279.4"")",TRUE,0.0409846384950657,5.48698209666734,3.11205968096155,0.00200801255840917,0.0898207375665295,-2.0176255630204,"DLPFC","gene"
"ENSG00000260417.1",3455,"ENSG00000260417.1","ENSG00000260417","lincRNA","",NA,"InGen",0.322263484636266,1,"ENST00000567093.1",TRUE,-0.13433450443483,0.165683517395662,-3.36561203258021,0.000846984416089056,0.0615925068596679,-0.741559245428262,"DLPFC","gene"
"ENSG00000132388.12",4539,"ENSG00000132388.12","ENSG00000132388","protein_coding","UBE2G1",7326,"InGen",7.82054780814325,6,"c(""ENST00000396981.6""; ""ENST00000572484.5""; ""ENST00000574633.5""; ""ENST00000571980.1""; ""ENST00000571953.5""; ""ENST00000574059.1"")",TRUE,-0.039524970567183,5.39730796950216,-3.09333156312315,0.00213557633043122,0.092200048507514,-2.06017250483558,"DLPFC","gene"
"ENSG00000141506.13",7506,"ENSG00000141506.13","ENSG00000141506","protein_coding","PIK3R5",23533,"InGen",0.326896492096098,20,"c(""ENST00000269300.8""; ""ENST00000447110.5""; ""ENST00000611902.4""; ""ENST00000616147.4""; ""ENST00000623421.3""; ""ENST00000581552.5""; ""ENST00000585260.5""; ""ENST00000583810.5""; ""ENST00000584803.1""; ""ENST00000578515.5""; ""ENST00000578743.5""; ""ENST00000577214.1""; ""ENST00000583039.1""; ""ENST00000584456.5""; ""ENST00000578457.5""; ""ENST00000580959.5""; ""ENST00000583812.1""; ""ENST00000577981.1""; ""ENST00000581895.1""; ""ENST00000583222.1"")",TRUE,-0.190059588077648,1.03196429512614,-3.04374840142155,0.00251018497137368,0.0986939073593366,-1.63575951962015,"DLPFC","gene"
"ENSG00000179277.9",958,"ENSG00000179277.9","ENSG00000179277","processed_pseudogene","MEIS3P1",NA,"InGen",1.86609207027395,1,"ENST00000495167.3",TRUE,0.152344816604707,0.749638120101547,3.17182638137677,0.00164640241681279,0.0826621433386333,-1.27627272011898,"DLPFC","gene"
"ENSG00000141026.5",5998,"ENSG00000141026.5","ENSG00000141026","protein_coding","MED9",55090,"InGen",2.7189155134919,5,"c(""ENST00000268711.3""; ""ENST00000580462.1""; ""ENST00000585041.1""; ""ENST00000581315.1""; ""ENST00000624097.1"")",TRUE,0.0475618230544547,4.43934409597579,3.11264488639021,0.00200414207504206,0.0898207375665295,-1.87629018972682,"DLPFC","gene"
"ENSG00000128482.15",3652,"ENSG00000128482.15","ENSG00000128482","protein_coding","RNF112",7732,"InGen",10.2715915810379,5,"c(""ENST00000575165.6""; ""ENST00000574149.6""; ""ENST00000461366.1""; ""ENST00000580109.1""; ""ENST00000574782.1"")",TRUE,-0.0575751388262914,5.35314485327342,-3.57167138413604,0.000403449164401782,0.044401021432289,-0.525454666618586,"DLPFC","gene"
"ENSG00000212719.10",8760,"ENSG00000212719.10","ENSG00000212719","protein_coding","C17orf51",339263,"InGen",4.34601261540784,5,"c(""ENST00000540508.1""; ""ENST00000538604.1""; ""ENST00000391411.9""; ""ENST00000535846.1""; ""ENST00000412778.3"")",TRUE,0.0712040846784018,5.50701500788124,3.25847145139834,0.0012279539415857,0.0740134977211999,-1.57119079138343,"DLPFC","gene"
"ENSG00000007171.16",4176,"ENSG00000007171.16","ENSG00000007171","protein_coding","NOS2",4843,"InGen",0.933360702286414,2,"c(""ENST00000313735.10""; ""ENST00000621962.1"")",TRUE,-0.116592571731958,2.63713371192621,-3.10736822553197,0.00203929119406962,0.0899331064690596,-1.60527250815605,"DLPFC","gene"
"ENSG00000126861.4",3837,"ENSG00000126861.4","ENSG00000126861","protein_coding","OMG",4974,"InGen",19.3587268107087,4,"c(""ENST00000584094.1""; ""ENST00000580156.1""; ""ENST00000582029.1""; ""ENST00000247271.4"")",TRUE,-0.0664598890812653,6.61816932115538,-3.12632840143457,0.00191557788103166,0.0882669643424159,-2.07581894816012,"DLPFC","gene"
"ENSG00000226049.3",3192,"ENSG00000226049.3","ENSG00000226049","processed_pseudogene","TLK2P1",NA,"InGen",2.4341414495117,1,"ENST00000530992.1",TRUE,-0.0880455558737138,3.2307427483461,-3.47231147389404,0.000579480029800104,0.0524334833799195,-0.567937422851081,"DLPFC","gene"
"ENSG00000275302.1",2032,"ENSG00000275302.1","ENSG00000275302","protein_coding","CCL4",6351,"InGen",0.293749774563793,3,"c(""ENST00000615863.1""; ""ENST00000621626.1""; ""ENST00000613947.1"")",TRUE,-0.594735098986026,-2.17263390569959,-3.42105237798693,0.000696223623942713,0.0562731304178221,-1.1460002803675,"DLPFC","gene"
"ENSG00000263874.2",3692,"ENSG00000263874.2","ENSG00000263874","protein_coding","LINC00672",NA,"InGen",6.33258927245423,1,"ENST00000583195.2",TRUE,-0.0494235341781675,5.03463476846827,-3.41068265571758,0.000722365380793254,0.0578173745692055,-1.02213965939144,"DLPFC","gene"
"ENSG00000161381.13",9277,"ENSG00000161381.13","ENSG00000161381","protein_coding","PLXDC1",57125,"InGen",1.87337539330662,20,"c(""ENST00000315392.8""; ""ENST00000394318.7""; ""ENST00000578390.5""; ""ENST00000578517.5""; ""ENST00000493200.5""; ""ENST00000461225.5""; ""ENST00000444911.6""; ""ENST00000578277.1""; ""ENST00000582025.1""; ""ENST00000579417.1""; ""ENST00000579279.5""; ""ENST00000578808.5""; ""ENST00000441877.5""; ""ENST00000444435.1""; ""ENST00000577838.5""; ""ENST00000415163.5""; ""ENST00000579190.1""; ""ENST00000580667.5""; ""ENST00000577941.5""; ""ENST00000583285.1"")",TRUE,-0.0701486197490933,4.62913592836072,-3.35032827823509,0.000893602638738136,0.0634844157065491,-1.16553888716766,"DLPFC","gene"
"ENSG00000141736.13",10321,"ENSG00000141736.13","ENSG00000141736","protein_coding","ERBB2",2064,"InGen",1.03407202596321,22,"c(""ENST00000584601.5""; ""ENST00000584014.5""; ""ENST00000578199.5""; ""ENST00000406381.6""; ""ENST00000541774.5""; ""ENST00000445658.6""; ""ENST00000584450.5""; ""ENST00000582648.5""; ""ENST00000582788.5""; ""ENST00000578373.5""; ""ENST00000269571.9""; ""ENST00000584908.5""; ""ENST00000578709.5""; ""ENST00000584099.1""; ""ENST00000583038.5""; ""ENST00000583391.1""; ""ENST00000578502.1""; ""ENST00000582818.5""; ""ENST00000578630.1""; ""ENST00000584684.1""; ""ENST00000580074.1""; ""ENST00000584888.1"")",TRUE,0.108761414344085,3.3188097701241,3.24925594816111,0.00126724045566497,0.075096182002531,-1.28754570118507,"DLPFC","gene"
"ENSG00000126351.12",6959,"ENSG00000126351.12","ENSG00000126351","protein_coding","THRA",7067,"InGen",21.2623287681265,10,"c(""ENST00000577288.5""; ""ENST00000585047.5""; ""ENST00000578218.5""; ""ENST00000394121.8""; ""ENST00000264637.8""; ""ENST00000584985.5""; ""ENST00000450525.6""; ""ENST00000546243.5""; ""ENST00000577486.1""; ""ENST00000577637.1"")",TRUE,0.0583758718795482,7.38670902006354,4.46761512008071,1.06383741369128e-05,0.00728492220064375,2.715275533922,"DLPFC","gene"
"ENSG00000184922.13",7576,"ENSG00000184922.13","ENSG00000184922","protein_coding","FMNL1",752,"InGen",2.53568578161036,12,"c(""ENST00000592415.1""; ""ENST00000331495.7""; ""ENST00000328118.7""; ""ENST00000585852.5""; ""ENST00000592006.5""; ""ENST00000592527.1""; ""ENST00000587856.1""; ""ENST00000591434.1""; ""ENST00000587489.5""; ""ENST00000586643.5""; ""ENST00000589911.1""; ""ENST00000586092.1"")",TRUE,-0.0852854249371419,4.23262798049484,-3.92750153394374,0.000103078918253289,0.0259296070691844,0.87929673067664,"DLPFC","gene"
"ENSG00000159314.11",10426,"ENSG00000159314.11","ENSG00000159314","protein_coding","ARHGAP27",201176,"InGen",0.69478798732372,19,"c(""ENST00000532038.5""; ""ENST00000428638.5""; ""ENST00000376922.6""; ""ENST00000531735.5""; ""ENST00000528384.5""; ""ENST00000590026.1""; ""ENST00000581991.1""; ""ENST00000532891.6""; ""ENST00000581638.1""; ""ENST00000582826.5""; ""ENST00000529357.5""; ""ENST00000526484.5""; ""ENST00000524404.5""; ""ENST00000532667.1""; ""ENST00000528677.1""; ""ENST00000527678.1""; ""ENST00000579357.1""; ""ENST00000528273.5""; ""ENST00000290470.3"")",TRUE,-0.134810077685603,2.93795035425217,-4.24840727537882,2.75193658700657e-05,0.0128001397628086,2.24818948786151,"DLPFC","gene"
"ENSG00000073969.18",5005,"ENSG00000073969.18","ENSG00000073969","protein_coding","NSF",4905,"InGen",58.265584201348,8,"c(""ENST00000398238.8""; ""ENST00000571864.5""; ""ENST00000486366.1""; ""ENST00000576040.5""; ""ENST00000571172.5""; ""ENST00000575068.5""; ""ENST00000576346.5""; ""ENST00000465370.1"")",TRUE,-0.0392713618042685,8.51931638416845,-3.14318553617463,0.00181143768811941,0.0864846568800772,-2.16477657571007,"DLPFC","gene"
"ENSG00000011258.15",7201,"ENSG00000011258.15","ENSG00000011258","protein_coding","MBTD1",54799,"InGen",4.20138375369298,7,"c(""ENST00000586178.5""; ""ENST00000415868.5""; ""ENST00000405860.7""; ""ENST00000586898.1""; ""ENST00000591270.1""; ""ENST00000376381.3""; ""ENST00000593259.1"")",TRUE,-0.03440078685429,5.02324687456465,-3.17506252168069,0.00162865557200166,0.0825487590956841,-1.76943100460836,"DLPFC","gene"
"ENSG00000136451.8",4913,"ENSG00000136451.8","ENSG00000136451","protein_coding","VEZF1",7716,"InGen",8.95668991393794,4,"c(""ENST00000258963.7""; ""ENST00000584396.5""; ""ENST00000581208.1""; ""ENST00000583932.1"")",TRUE,-0.0789376546179188,5.40913163019614,-3.32113432552777,0.00098935565886149,0.0671889688767313,-1.35880078096301,"DLPFC","gene"
"ENSG00000154240.16",7849,"ENSG00000154240.16","ENSG00000154240","protein_coding","CEP112",201134,"InGen",2.70416819756534,20,"c(""ENST00000535342.6""; ""ENST00000392769.6""; ""ENST00000581739.5""; ""ENST00000583466.5""; ""ENST00000317442.12""; ""ENST00000580694.5""; ""ENST00000581734.5""; ""ENST00000537949.5""; ""ENST00000585168.1""; ""ENST00000582795.5""; ""ENST00000580482.5""; ""ENST00000582760.1""; ""ENST00000582861.1""; ""ENST00000578878.1""; ""ENST00000584627.5""; ""ENST00000584987.1""; ""ENST00000578971.1""; ""ENST00000583358.1""; ""ENST00000580624.1""; ""ENST00000577322.1"")",TRUE,0.0601529483167559,4.59032143537998,3.62996945041426,0.000324971920750398,0.0401169204992248,-0.236557801582584,"DLPFC","gene"
"ENSG00000154262.12",14151,"ENSG00000154262.12","ENSG00000154262","protein_coding","ABCA6",23460,"InGen",1.80170490475949,7,"c(""ENST00000284425.6""; ""ENST00000446604.6""; ""ENST00000589482.1""; ""ENST00000590311.5""; ""ENST00000589803.5""; ""ENST00000592493.1""; ""ENST00000590645.1"")",TRUE,-0.120508464657689,5.05790463278081,-3.15611529079033,0.00173512868018525,0.0847017667800529,-1.82838100539745,"DLPFC","gene"
"ENSG00000161547.15",3017,"ENSG00000161547.15","ENSG00000161547","protein_coding","SRSF2",6427,"InGen",19.6693213818032,12,"c(""ENST00000392485.2""; ""ENST00000359995.9""; ""ENST00000585202.5""; ""ENST00000582449.5""; ""ENST00000586778.1""; ""ENST00000452355.7""; ""ENST00000589919.1""; ""ENST00000508921.7""; ""ENST00000592676.1""; ""ENST00000583836.1""; ""ENST00000358156.6""; ""ENST00000384825.1"")",TRUE,-0.0525692403386159,6.09252803917144,-3.99634292512952,7.8205334380901e-05,0.0220994583606673,0.929992989682884,"DLPFC","gene"
"ENSG00000200651.1",105,"ENSG00000200651.1","ENSG00000200651","misc_RNA","",NA,"InGen",1.02927977331962,1,"ENST00000363781.1",TRUE,-0.321985532918214,-2.89157904338986,-3.04557645584188,0.0024953649863087,0.0984044603973139,-2.16892905241833,"DLPFC","gene"
"ENSG00000035862.12",5633,"ENSG00000035862.12","ENSG00000035862","protein_coding","TIMP2",7077,"InGen",21.8300827740379,5,"c(""ENST00000585421.5""; ""ENST00000536189.6""; ""ENST00000262768.11""; ""ENST00000586057.5""; ""ENST00000592761.2"")",TRUE,0.0732448391288797,6.86071961085113,4.10537263271306,5.00971645649615e-05,0.0192896347165795,1.28587993905594,"DLPFC","gene"
"ENSG00000169738.7",1902,"ENSG00000169738.7","ENSG00000169738","protein_coding","DCXR",51181,"InGen",5.98837488245264,21,"c(""ENST00000577532.5""; ""ENST00000306869.6""; ""ENST00000579004.1""; ""ENST00000579334.5""; ""ENST00000580320.5""; ""ENST00000577286.5""; ""ENST00000579842.5""; ""ENST00000580750.5""; ""ENST00000578885.5""; ""ENST00000582074.5""; ""ENST00000581584.5""; ""ENST00000578273.5""; ""ENST00000582900.5""; ""ENST00000579821.5""; ""ENST00000585085.1""; ""ENST00000577996.1""; ""ENST00000577712.5""; ""ENST00000579155.1""; ""ENST00000582613.5""; ""ENST00000584318.1""; ""ENST00000585164.2"")",TRUE,0.0686625672135956,3.78654388109841,3.1622126540376,0.0017001830244546,0.083755409966885,-1.62078168795591,"DLPFC","gene"
"ENSG00000154655.15",7959,"ENSG00000154655.15","ENSG00000154655","protein_coding","L3MBTL4",91133,"InGen",2.47076098876142,8,"c(""ENST00000400105.6""; ""ENST00000317931.11""; ""ENST00000400104.7""; ""ENST00000583054.5""; ""ENST00000583809.5""; ""ENST00000581231.5""; ""ENST00000580162.1""; ""ENST00000578677.1"")",TRUE,0.0702174970961835,4.67633557362116,3.82663824765116,0.000153394699488681,0.0297754813527162,0.448314056036784,"DLPFC","gene"
"ENSG00000088756.12",11910,"ENSG00000088756.12","ENSG00000088756","protein_coding","ARHGAP28",79822,"InGen",0.495414745164227,15,"c(""ENST00000383472.8""; ""ENST00000583410.1""; ""ENST00000584387.1""; ""ENST00000532723.5""; ""ENST00000262227.7""; ""ENST00000581099.5""; ""ENST00000419673.6""; ""ENST00000531294.5""; ""ENST00000314319.7""; ""ENST00000584287.5""; ""ENST00000577524.5""; ""ENST00000532996.5""; ""ENST00000579689.1""; ""ENST00000579245.1""; ""ENST00000579796.1"")",TRUE,0.171592912086308,2.47403224468749,4.87257206437998,1.66094274604226e-06,0.00272970403836226,4.84402535902236,"DLPFC","gene"
"ENSG00000141431.10",12584,"ENSG00000141431.10","ENSG00000141431","protein_coding","ASXL3",80816,"InGen",4.8259158332619,14,"c(""ENST00000269197.10""; ""ENST00000592288.5""; ""ENST00000593195.5""; ""ENST00000590189.5""; ""ENST00000592541.5""; ""ENST00000592349.5""; ""ENST00000586948.1""; ""ENST00000586327.5""; ""ENST00000588038.5""; ""ENST00000585426.5""; ""ENST00000588741.5""; ""ENST00000590225.5""; ""ENST00000593235.1""; ""ENST00000590973.1"")",TRUE,0.0609777992130383,5.89489053004748,3.23114127545081,0.00134788280433082,0.0771308649530977,-1.69611324743515,"DLPFC","gene"
"ENSG00000101746.15",5687,"ENSG00000101746.15","ENSG00000101746","protein_coding","NOL4",8715,"InGen",9.12204896164824,14,"c(""ENST00000261592.9""; ""ENST00000535384.5""; ""ENST00000586314.5""; ""ENST00000589544.5""; ""ENST00000538587.5""; ""ENST00000590712.5""; ""ENST00000586553.1""; ""ENST00000588280.5""; ""ENST00000591917.5""; ""ENST00000587971.5""; ""ENST00000587953.5""; ""ENST00000586309.1""; ""ENST00000590846.1""; ""ENST00000588355.1"")",TRUE,0.0530717625681861,5.93217143327692,3.19213672202341,0.00153791352169803,0.0813680046283869,-1.81843805864615,"DLPFC","gene"
"ENSG00000101670.11",13112,"ENSG00000101670.11","ENSG00000101670","protein_coding","LIPG",9388,"InGen",0.548095341409226,7,"c(""ENST00000577628.5""; ""ENST00000583083.1""; ""ENST00000261292.8""; ""ENST00000427224.6""; ""ENST00000580036.5""; ""ENST00000579750.1""; ""ENST00000623277.1"")",TRUE,-0.318903251248541,0.444617456290479,-3.04514797698635,0.00249883142173935,0.0984044603973139,-1.61938940599664,"DLPFC","gene"
"ENSG00000134440.11",4089,"ENSG00000134440.11","ENSG00000134440","protein_coding","NARS",4677,"InGen",37.3682350557362,12,"c(""ENST00000256854.9""; ""ENST00000589314.1""; ""ENST00000586807.5""; ""ENST00000589001.1""; ""ENST00000411676.6""; ""ENST00000540592.5""; ""ENST00000591599.5""; ""ENST00000588661.5""; ""ENST00000587675.5""; ""ENST00000587194.1""; ""ENST00000590123.1""; ""ENST00000587366.1"")",TRUE,-0.0323019050620396,7.6670895029307,-3.64140933555003,0.000311362201285609,0.0401169204992248,-0.479835197301369,"DLPFC","gene"
"ENSG00000267504.1",1101,"ENSG00000267504.1","ENSG00000267504","sense_intronic","",NA,"InGen",0.778203359895829,1,"ENST00000587933.1",TRUE,0.169471247803586,-0.412178191944905,3.38789231522476,0.000783069950005096,0.060137820584192,-0.740373031735113,"DLPFC","gene"
"ENSG00000150656.14",7177,"ENSG00000150656.14","ENSG00000150656","protein_coding","CNDP1",84735,"InGen",10.963260193053,7,"c(""ENST00000358821.7""; ""ENST00000585136.1""; ""ENST00000582365.1""; ""ENST00000584316.5""; ""ENST00000584004.5""; ""ENST00000578498.1""; ""ENST00000582461.1"")",TRUE,-0.244501856007653,6.31351802305874,-3.55856882099573,0.000423381533675017,0.0453791372528544,-0.656107598125839,"DLPFC","gene"
"ENSG00000183186.7",3129,"ENSG00000183186.7","ENSG00000183186","protein_coding","C2CD4C",126567,"InGen",2.94812460155929,1,"ENST00000332235.7",TRUE,0.130220058069493,3.62880952797264,4.00731175193816,7.48117300703289e-05,0.0220994583606673,1.25104330379097,"DLPFC","gene"
"ENSG00000180448.10",6238,"ENSG00000180448.10","ENSG00000180448","protein_coding","ARHGAP45",23526,"InGen",0.541141986568974,16,"c(""ENST00000539243.6""; ""ENST00000587186.5""; ""ENST00000313093.6""; ""ENST00000587602.5""; ""ENST00000591293.2""; ""ENST00000590214.5""; ""ENST00000586866.5""; ""ENST00000543365.5""; ""ENST00000592335.2""; ""ENST00000586033.1""; ""ENST00000590577.2""; ""ENST00000586937.2""; ""ENST00000590512.1""; ""ENST00000586378.5""; ""ENST00000592297.2""; ""ENST00000591169.2"")",TRUE,-0.178027144063917,1.63174114674582,-3.53269136883205,0.000465489682741886,0.0482205417232519,-0.216524198681205,"DLPFC","gene"
"ENSG00000178951.8",5725,"ENSG00000178951.8","ENSG00000178951","protein_coding","ZBTB7A",51341,"InGen",6.6023826544308,2,"c(""ENST00000322357.8""; ""ENST00000601588.1"")",TRUE,-0.0535671341612796,5.58975571019711,-3.16325885127636,0.00169425273037293,0.083755409966885,-1.87261471956267,"DLPFC","gene"
"ENSG00000267980.1",746,"ENSG00000267980.1","ENSG00000267980","antisense","",NA,"InGen",1.10548903246703,1,"ENST00000594444.1",TRUE,-0.164063280531821,-0.226759666033375,-3.23737586238632,0.00131960613591591,0.0760068468752312,-1.13921624870112,"DLPFC","gene"
"ENSG00000223573.6",3925,"ENSG00000223573.6","ENSG00000223573","protein_coding","TINCR",NA,"InGen",0.716938345333111,3,"c(""ENST00000448587.5""; ""ENST00000590789.1""; ""ENST00000587632.1"")",TRUE,0.18663399709374,1.84019805343104,3.94489762339103,9.61664668378989e-05,0.0246858082400125,1.16726018671053,"DLPFC","gene"
"ENSG00000125730.16",8328,"ENSG00000125730.16","ENSG00000125730","protein_coding","C3",718,"InGen",10.6912939867959,18,"c(""ENST00000245907.10""; ""ENST00000601475.1""; ""ENST00000599899.5""; ""ENST00000602229.1""; ""ENST00000599668.1""; ""ENST00000601008.1""; ""ENST00000596548.1""; ""ENST00000596179.1""; ""ENST00000596238.1""; ""ENST00000598805.2""; ""ENST00000594005.1""; ""ENST00000602053.1""; ""ENST00000600763.1""; ""ENST00000594270.5""; ""ENST00000597442.5""; ""ENST00000595577.1""; ""ENST00000594936.1""; ""ENST00000600744.1"")",TRUE,-0.264531455747941,6.09820833110181,-3.14423681584425,0.00180511943107832,0.0864846568800772,-1.97401286271987,"DLPFC","gene"
"ENSG00000141968.7",4305,"ENSG00000141968.7","ENSG00000141968","protein_coding","VAV1",7409,"InGen",0.698874188930845,10,"c(""ENST00000304076.6""; ""ENST00000602142.5""; ""ENST00000596764.5""; ""ENST00000599806.5""; ""ENST00000539284.2""; ""ENST00000594082.1""; ""ENST00000597967.5""; ""ENST00000601452.5""; ""ENST00000600396.1""; ""ENST00000598270.1"")",TRUE,-0.15582940091335,1.42156193540422,-3.12694282425359,0.00191168711399567,0.0882526418243843,-1.42683359599643,"DLPFC","gene"
"ENSG00000105520.10",3273,"ENSG00000105520.10","ENSG00000105520","protein_coding","PLPPR2",64748,"InGen",13.4242089142833,8,"c(""ENST00000251473.9""; ""ENST00000591329.5""; ""ENST00000586431.5""; ""ENST00000586380.5""; ""ENST00000591608.1""; ""ENST00000588196.1""; ""ENST00000587801.5""; ""ENST00000588360.1"")",TRUE,0.0670965945266125,5.01742821783076,3.73157091141801,0.000221393402124024,0.0352654309510464,0.0650036112222736,"DLPFC","gene"
"ENSG00000177599.12",3032,"ENSG00000177599.12","ENSG00000177599","protein_coding","ZNF491",126069,"InGen",1.82801370947851,4,"c(""ENST00000479762.1""; ""ENST00000323169.9""; ""ENST00000450087.1""; ""ENST00000492230.1"")",TRUE,-0.0862304796576486,2.37958365134478,-3.67772130512871,0.000271628040718436,0.0378314941231124,0.217357002875267,"DLPFC","gene"
"ENSG00000197647.11",3079,"ENSG00000197647.11","ENSG00000197647","protein_coding","ZNF433",163059,"InGen",2.05878800560779,10,"c(""ENST00000419886.6""; ""ENST00000344980.10""; ""ENST00000550507.5""; ""ENST00000455504.6""; ""ENST00000552904.5""; ""ENST00000548669.1""; ""ENST00000478765.5""; ""ENST00000547560.5""; ""ENST00000550745.2""; ""ENST00000411841.1"")",TRUE,0.0764159735894889,2.78730087318236,3.1392998016133,0.00183496875036227,0.0866953581601,-1.53475307745649,"DLPFC","gene"
"ENSG00000104774.12",5374,"ENSG00000104774.12","ENSG00000104774","protein_coding","MAN2B1",4125,"InGen",1.3235748473466,17,"c(""ENST00000469423.1""; ""ENST00000480851.5""; ""ENST00000493218.5""; ""ENST00000456935.6""; ""ENST00000221363.8""; ""ENST00000466794.5""; ""ENST00000596591.1""; ""ENST00000595880.5""; ""ENST00000433513.5""; ""ENST00000593686.1""; ""ENST00000495617.1""; ""ENST00000465830.1""; ""ENST00000462144.1""; ""ENST00000486847.2""; ""ENST00000596512.5""; ""ENST00000598876.1""; ""ENST00000600281.1"")",TRUE,-0.0945217286123352,2.7084885046122,-3.45496081073131,0.000616775957086123,0.052958527664374,-0.551494930414825,"DLPFC","gene"
"ENSG00000104903.4",3119,"ENSG00000104903.4","ENSG00000104903","protein_coding","LYL1",4066,"InGen",0.360130000313686,3,"c(""ENST00000264824.4""; ""ENST00000590974.1""; ""ENST00000590120.1"")",TRUE,-0.217527513363991,-0.0458463995918556,-3.38216891238805,0.000799044910743203,0.0607964664803748,-0.723755261701178,"DLPFC","gene"
"ENSG00000132003.9",4713,"ENSG00000132003.9","ENSG00000132003","protein_coding","ZSWIM4",65249,"InGen",0.931989554070147,3,"c(""ENST00000254323.6""; ""ENST00000590508.5""; ""ENST00000592227.1"")",TRUE,-0.101825559365905,2.17590451956954,-3.11468627481835,0.00199069432172042,0.0898207375665295,-1.52635551124656,"DLPFC","gene"
"ENSG00000123136.14",3840,"ENSG00000123136.14","ENSG00000123136","protein_coding","DDX39A",10212,"InGen",2.30174197600139,21,"c(""ENST00000587730.5""; ""ENST00000324340.13""; ""ENST00000589318.5""; ""ENST00000588692.5""; ""ENST00000242776.8""; ""ENST00000592927.5""; ""ENST00000592391.5""; ""ENST00000588542.5""; ""ENST00000454233.6""; ""ENST00000589675.5""; ""ENST00000593026.1""; ""ENST00000590315.5""; ""ENST00000590556.1""; ""ENST00000590260.5""; ""ENST00000586558.5""; ""ENST00000590239.5""; ""ENST00000586993.5""; ""ENST00000592632.5""; ""ENST00000593008.1""; ""ENST00000591275.5""; ""ENST00000590696.1"")",TRUE,-0.0630435753945641,3.24150384910854,-3.07832568983802,0.00224312626776563,0.094849997860992,-1.77762028622871,"DLPFC","gene"
"ENSG00000267275.1",803,"ENSG00000267275.1","ENSG00000267275","antisense","",NA,"InGen",0.358075890185965,2,"c(""ENST00000588799.1""; ""ENST00000588945.1"")",TRUE,0.272967400225294,-2.29618847775377,3.12726011211638,0.00190968077709955,0.0882526418243843,-1.82803081734932,"DLPFC","gene"
"ENSG00000277825.1",721,"ENSG00000277825.1","ENSG00000277825","lincRNA","",NA,"InGen",0.288946172594118,1,"ENST00000621050.1",TRUE,0.331379943827041,-2.37634158169635,3.6723203631995,0.000277219513977679,0.0382888113677104,-0.612338655925607,"DLPFC","gene"
